 ココロノアイ, レッドカーラ,1
 アンドリエッテ, レッドカーラ,2
 レッツゴードンキ, レッドカーラ,2
 ロカ, レッドカーラ,1
 アスカビレン, レッドカーラ,2
 コンテッサトゥーレ, レッドカーラ,1
 ウインアキレア, レッドカーラ,2
 ティーエスクライ, レッドカーラ,1
 タッチングスピーチ, レッドカーラ,2
 ウインソワレ, レッドカーラ,1
 クルミナル, レッドカーラ,1
 マイティティー, レッドカーラ,1
 レッドカーラ, ブチコ,1
 レッドカーラ, ノーブルリーズン,1
 レッドカーラ, オデッタ,1
 レッドカーラ, オリエンタルダンス,1
 シングウィズジョイ, レッドカーラ,1
 ディアマイダーリン, レッドカーラ,1
 マキシマムドパリ, レッドカーラ,1
 エバーシャルマン, レッドカーラ,1
 バンゴール, レッドカーラ,1
 ナガラフラワー, レッドカーラ,1
 ゴージャスガール, レッドカーラ,1
 フロレットアレー, レッドカーラ,1
 ロックキャンディ, レッドカーラ,1
 サダムブルーハワイ, レッドカーラ,1
 グリシーヌシチー, レッドカーラ,1
 アドマイヤピンク, レッドカーラ,1
 リアンドジュエリー, レッドカーラ,1
 タマモボレロ, レッドカーラ,1
 ミッキークイーン, レッドカーラ,1
 トーセンビクトリー, レッドカーラ,1
 クイーンズリング, レッドカーラ,1
 ディープジュエリー, レッドカーラ,1
 サンクボヌール, レッドカーラ,1
 レッドカーラ, テルメディカラカラ,1
 レッドカーラ, ペルフィカ,1
 レッドカーラ, レーヌドブリエ,1
 レッドカーラ, ティーエスクライ,1
 レッドカーラ, シングウィズジョイ,1
 レッドカーラ, ライトファンタジア,1
 レッドカーラ, プレミオテーラー,1
 レッドカーラ, メジャーガラメキ,1
