 クイーンズリング, スナッチマインド,1
 マジックタイム, スナッチマインド,1
 ウインプリメーラ, スナッチマインド,1
 スナッチマインド, ウリウリ,2
 スナッチマインド, ベルルミエール,2
 スナッチマインド, ペルフィカ,1
 スナッチマインド, レッドオーヴァル,1
 スナッチマインド, ダンツキャンサー,2
 スナッチマインド, リーサルウェポン,1
 スナッチマインド, ディープジュエリー,1
 スナッチマインド, ゴールデンナンバー,1
 スナッチマインド, ヤサカオディール,1
 スナッチマインド, フレイムコード,1
 スナッチマインド, ウキヨノカゼ,1
 スナッチマインド, リメインサイレント,1
 スナッチマインド, クールホタルビ,1
 スナッチマインド, レオパルディナ,1
 レッツゴードンキ, スナッチマインド,1
 ワンスインナムーン, スナッチマインド,1
 スナッチマインド, エスティタート,1
 スナッチマインド, ムーンエクスプレス,1
 スナッチマインド, ウインファビラス,1
 スナッチマインド, ナックビーナス,1
 スナッチマインド, アットザシーサイド,1
 スナッチマインド, ペイシャフェリス,1
 スナッチマインド, ラインハート,1
 スナッチマインド, トウカイセンス,1
 スナッチマインド, トータルヒート,1
 スナッチマインド, エテルナミノル,1
 スナッチマインド, アルビアーノ,1
 スナッチマインド, フィドゥーシア,1
